100000 3
202.000000 1478189439531.000000 161039531.000000 
203.000000 1478189439536.000000 161039536.000000 
204.000000 1478189439540.000000 161039540.000000 
205.000000 1478189439544.000000 161039544.000000 
206.000000 1478189439548.000000 161039548.000000 
207.000000 1478189439552.000000 161039552.000000 
208.000000 1478189439556.000000 161039556.000000 
209.000000 1478189439560.000000 161039560.000000 
210.000000 1478189439564.000000 161039564.000000 
211.000000 1478189439568.000000 161039568.000000 
212.000000 1478189439572.000000 161039572.000000 
213.000000 1478189439577.000000 161039577.000000 
214.000000 1478189439581.000000 161039581.000000 
215.000000 1478189439585.000000 161039585.000000 
216.000000 1478189439589.000000 161039589.000000 
217.000000 1478189439593.000000 161039593.000000 
218.000000 1478189439597.000000 161039597.000000 
219.000000 1478189439602.000000 161039602.000000 
220.000000 1478189439606.000000 161039606.000000 
221.000000 1478189439610.000000 161039610.000000 
222.000000 1478189439614.000000 161039614.000000 
223.000000 1478189439618.000000 161039618.000000 
224.000000 1478189439622.000000 161039622.000000 
225.000000 1478189439628.000000 161039628.000000 
226.000000 1478189439632.000000 161039632.000000 
227.000000 1478189439636.000000 161039636.000000 
228.000000 1478189439640.000000 161039640.000000 
229.000000 1478189439645.000000 161039645.000000 
230.000000 1478189439649.000000 161039649.000000 
231.000000 1478189439653.000000 161039653.000000 
232.000000 1478189439657.000000 161039657.000000 
233.000000 1478189439661.000000 161039661.000000 
234.000000 1478189439665.000000 161039665.000000 
235.000000 1478189439670.000000 161039670.000000 
236.000000 1478189439674.000000 161039674.000000 
237.000000 1478189439678.000000 161039678.000000 
238.000000 1478189439682.000000 161039682.000000 
239.000000 1478189439686.000000 161039686.000000 
240.000000 1478189439690.000000 161039690.000000 
241.000000 1478189439694.000000 161039694.000000 
242.000000 1478189439698.000000 161039698.000000 
243.000000 1478189439702.000000 161039702.000000 
244.000000 1478189439706.000000 161039706.000000 
245.000000 1478189439711.000000 161039711.000000 
246.000000 1478189439715.000000 161039715.000000 
247.000000 1478189439719.000000 161039719.000000 
248.000000 1478189439723.000000 161039723.000000 
249.000000 1478189439727.000000 161039727.000000 
250.000000 1478189439731.000000 161039731.000000 
251.000000 1478189439736.000000 161039736.000000 
252.000000 1478189439740.000000 161039740.000000 
253.000000 1478189439744.000000 161039744.000000 
254.000000 1478189439748.000000 161039748.000000 
255.000000 1478189439752.000000 161039752.000000 
256.000000 1478189439756.000000 161039756.000000 
257.000000 1478189439760.000000 161039760.000000 
258.000000 1478189439764.000000 161039764.000000 
259.000000 1478189439768.000000 161039768.000000 
260.000000 1478189439772.000000 161039772.000000 
261.000000 1478189439777.000000 161039777.000000 
262.000000 1478189439781.000000 161039781.000000 
263.000000 1478189439785.000000 161039785.000000 
264.000000 1478189439789.000000 161039789.000000 
265.000000 1478189439793.000000 161039793.000000 
266.000000 1478189439797.000000 161039797.000000 
267.000000 1478189439802.000000 161039802.000000 
268.000000 1478189439806.000000 161039806.000000 
269.000000 1478189439810.000000 161039810.000000 
270.000000 1478189439814.000000 161039814.000000 
271.000000 1478189439818.000000 161039818.000000 
272.000000 1478189439822.000000 161039822.000000 
273.000000 1478189439828.000000 161039828.000000 
274.000000 1478189439832.000000 161039832.000000 
275.000000 1478189439836.000000 161039836.000000 
276.000000 1478189439840.000000 161039840.000000 
277.000000 1478189439845.000000 161039845.000000 
278.000000 1478189439849.000000 161039849.000000 
279.000000 1478189439853.000000 161039853.000000 
280.000000 1478189439857.000000 161039857.000000 
281.000000 1478189439861.000000 161039861.000000 
282.000000 1478189439865.000000 161039865.000000 
283.000000 1478189439870.000000 161039870.000000 
284.000000 1478189439874.000000 161039874.000000 
285.000000 1478189439878.000000 161039878.000000 
286.000000 1478189439882.000000 161039882.000000 
287.000000 1478189439886.000000 161039886.000000 
288.000000 1478189439890.000000 161039890.000000 
289.000000 1478189439894.000000 161039894.000000 
290.000000 1478189439898.000000 161039898.000000 
291.000000 1478189439902.000000 161039902.000000 
292.000000 1478189439906.000000 161039906.000000 
293.000000 1478189439911.000000 161039911.000000 
294.000000 1478189439915.000000 161039915.000000 
295.000000 1478189439919.000000 161039919.000000 
296.000000 1478189439923.000000 161039923.000000 
297.000000 1478189439927.000000 161039927.000000 
298.000000 1478189439931.000000 161039931.000000 
299.000000 1478189439936.000000 161039936.000000 
300.000000 1478189439940.000000 161039940.000000 
301.000000 1478189439944.000000 161039944.000000 
302.000000 1478189439948.000000 161039948.000000 
303.000000 1478189439952.000000 161039952.000000 
304.000000 1478189439956.000000 161039956.000000 
305.000000 1478189439960.000000 161039960.000000 
306.000000 1478189439964.000000 161039964.000000 
307.000000 1478189439968.000000 161039968.000000 
308.000000 1478189439972.000000 161039972.000000 
309.000000 1478189439977.000000 161039977.000000 
310.000000 1478189439981.000000 161039981.000000 
311.000000 1478189439985.000000 161039985.000000 
312.000000 1478189439989.000000 161039989.000000 
313.000000 1478189439993.000000 161039993.000000 
314.000000 1478189439997.000000 161039997.000000 
315.000000 1478189440002.000000 161040002.000000 
316.000000 1478189440006.000000 161040006.000000 
317.000000 1478189440010.000000 161040010.000000 
318.000000 1478189440014.000000 161040014.000000 
319.000000 1478189440018.000000 161040018.000000 
320.000000 1478189440022.000000 161040022.000000 
321.000000 1478189440028.000000 161040028.000000 
322.000000 1478189440032.000000 161040032.000000 
323.000000 1478189440036.000000 161040036.000000 
324.000000 1478189440040.000000 161040040.000000 
325.000000 1478189440045.000000 161040045.000000 
326.000000 1478189440049.000000 161040049.000000 
327.000000 1478189440053.000000 161040053.000000 
328.000000 1478189440057.000000 161040057.000000 
329.000000 1478189440061.000000 161040061.000000 
330.000000 1478189440065.000000 161040065.000000 
331.000000 1478189440070.000000 161040070.000000 
332.000000 1478189440074.000000 161040074.000000 
333.000000 1478189440078.000000 161040078.000000 
334.000000 1478189440082.000000 161040082.000000 
335.000000 1478189440086.000000 161040086.000000 
336.000000 1478189440090.000000 161040090.000000 
337.000000 1478189440095.000000 161040095.000000 
338.000000 1478189440099.000000 161040099.000000 
339.000000 1478189440103.000000 161040103.000000 
340.000000 1478189440107.000000 161040107.000000 
341.000000 1478189440112.000000 161040112.000000 
342.000000 1478189440116.000000 161040116.000000 
343.000000 1478189440120.000000 161040120.000000 
344.000000 1478189440124.000000 161040124.000000 
345.000000 1478189440128.000000 161040128.000000 
346.000000 1478189440132.000000 161040132.000000 
347.000000 1478189440137.000000 161040137.000000 
348.000000 1478189440141.000000 161040141.000000 
349.000000 1478189440145.000000 161040145.000000 
350.000000 1478189440149.000000 161040149.000000 
351.000000 1478189440153.000000 161040153.000000 
352.000000 1478189440157.000000 161040157.000000 
353.000000 1478189440161.000000 161040161.000000 
354.000000 1478189440165.000000 161040165.000000 
355.000000 1478189440169.000000 161040169.000000 
356.000000 1478189440173.000000 161040173.000000 
357.000000 1478189440178.000000 161040178.000000 
358.000000 1478189440182.000000 161040182.000000 
359.000000 1478189440186.000000 161040186.000000 
360.000000 1478189440190.000000 161040190.000000 
361.000000 1478189440194.000000 161040194.000000 
362.000000 1478189440198.000000 161040198.000000 
363.000000 1478189440203.000000 161040203.000000 
364.000000 1478189440207.000000 161040207.000000 
365.000000 1478189440211.000000 161040211.000000 
366.000000 1478189440215.000000 161040215.000000 
367.000000 1478189440219.000000 161040219.000000 
368.000000 1478189440223.000000 161040223.000000 
369.000000 1478189440227.000000 161040227.000000 
370.000000 1478189440231.000000 161040231.000000 
371.000000 1478189440235.000000 161040235.000000 
372.000000 1478189440239.000000 161040239.000000 
373.000000 1478189440244.000000 161040244.000000 
374.000000 1478189440248.000000 161040248.000000 
375.000000 1478189440252.000000 161040252.000000 
376.000000 1478189440256.000000 161040256.000000 
377.000000 1478189440260.000000 161040260.000000 
378.000000 1478189440264.000000 161040264.000000 
379.000000 1478189440269.000000 161040269.000000 
380.000000 1478189440273.000000 161040273.000000 
381.000000 1478189440277.000000 161040277.000000 
382.000000 1478189440281.000000 161040281.000000 
383.000000 1478189440285.000000 161040285.000000 
384.000000 1478189440289.000000 161040289.000000 
385.000000 1478189440295.000000 161040295.000000 
386.000000 1478189440299.000000 161040299.000000 
387.000000 1478189440303.000000 161040303.000000 
388.000000 1478189440307.000000 161040307.000000 
389.000000 1478189440312.000000 161040312.000000 
390.000000 1478189440316.000000 161040316.000000 
391.000000 1478189440320.000000 161040320.000000 
392.000000 1478189440324.000000 161040324.000000 
393.000000 1478189440328.000000 161040328.000000 
394.000000 1478189440332.000000 161040332.000000 
395.000000 1478189440337.000000 161040337.000000 
396.000000 1478189440341.000000 161040341.000000 
397.000000 1478189440345.000000 161040345.000000 
398.000000 1478189440349.000000 161040349.000000 
399.000000 1478189440353.000000 161040353.000000 
400.000000 1478189440357.000000 161040357.000000 
401.000000 1478189440361.000000 161040361.000000 
402.000000 1478189440365.000000 161040365.000000 
403.000000 1478189440369.000000 161040369.000000 
404.000000 1478189440373.000000 161040373.000000 
405.000000 1478189440378.000000 161040378.000000 
406.000000 1478189440382.000000 161040382.000000 
407.000000 1478189440386.000000 161040386.000000 
408.000000 1478189440390.000000 161040390.000000 
409.000000 1478189440394.000000 161040394.000000 
410.000000 1478189440398.000000 161040398.000000 
411.000000 1478189440403.000000 161040403.000000 
412.000000 1478189440407.000000 161040407.000000 
413.000000 1478189440411.000000 161040411.000000 
414.000000 1478189440415.000000 161040415.000000 
415.000000 1478189440419.000000 161040419.000000 
416.000000 1478189440423.000000 161040423.000000 
417.000000 1478189440427.000000 161040427.000000 
418.000000 1478189440431.000000 161040431.000000 
419.000000 1478189440435.000000 161040435.000000 
420.000000 1478189440439.000000 161040439.000000 
421.000000 1478189440444.000000 161040444.000000 
422.000000 1478189440448.000000 161040448.000000 
423.000000 1478189440452.000000 161040452.000000 
424.000000 1478189440456.000000 161040456.000000 
425.000000 1478189440460.000000 161040460.000000 
426.000000 1478189440464.000000 161040464.000000 
427.000000 1478189440469.000000 161040469.000000 
428.000000 1478189440473.000000 161040473.000000 
429.000000 1478189440477.000000 161040477.000000 
430.000000 1478189440481.000000 161040481.000000 
431.000000 1478189440485.000000 161040485.000000 
432.000000 1478189440489.000000 161040489.000000 
433.000000 1478189440495.000000 161040495.000000 
434.000000 1478189440499.000000 161040499.000000 
435.000000 1478189440503.000000 161040503.000000 
436.000000 1478189440507.000000 161040507.000000 
437.000000 1478189440512.000000 161040512.000000 
438.000000 1478189440516.000000 161040516.000000 
439.000000 1478189440520.000000 161040520.000000 
440.000000 1478189440524.000000 161040524.000000 
441.000000 1478189440528.000000 161040528.000000 
442.000000 1478189440532.000000 161040532.000000 
443.000000 1478189440537.000000 161040537.000000 
444.000000 1478189440541.000000 161040541.000000 
445.000000 1478189440545.000000 161040545.000000 
446.000000 1478189440549.000000 161040549.000000 
447.000000 1478189440553.000000 161040553.000000 
448.000000 1478189440557.000000 161040557.000000 
449.000000 1478189440561.000000 161040561.000000 
450.000000 1478189440565.000000 161040565.000000 
451.000000 1478189440569.000000 161040569.000000 
452.000000 1478189440573.000000 161040573.000000 
453.000000 1478189440578.000000 161040578.000000 
454.000000 1478189440582.000000 161040582.000000 
455.000000 1478189440586.000000 161040586.000000 
456.000000 1478189440590.000000 161040590.000000 
457.000000 1478189440594.000000 161040594.000000 
458.000000 1478189440598.000000 161040598.000000 
459.000000 1478189440603.000000 161040603.000000 
460.000000 1478189440607.000000 161040607.000000 
461.000000 1478189440611.000000 161040611.000000 
462.000000 1478189440615.000000 161040615.000000 
463.000000 1478189440619.000000 161040619.000000 
464.000000 1478189440623.000000 161040623.000000 
465.000000 1478189440627.000000 161040627.000000 
466.000000 1478189440631.000000 161040631.000000 
467.000000 1478189440635.000000 161040635.000000 
468.000000 1478189440639.000000 161040639.000000 
469.000000 1478189440644.000000 161040644.000000 
470.000000 1478189440648.000000 161040648.000000 
471.000000 1478189440652.000000 161040652.000000 
472.000000 1478189440656.000000 161040656.000000 
473.000000 1478189440660.000000 161040660.000000 
474.000000 1478189440664.000000 161040664.000000 
475.000000 1478189440669.000000 161040669.000000 
476.000000 1478189440673.000000 161040673.000000 
477.000000 1478189440677.000000 161040677.000000 
478.000000 1478189440681.000000 161040681.000000 
479.000000 1478189440685.000000 161040685.000000 
480.000000 1478189440689.000000 161040689.000000 
481.000000 1478189440695.000000 161040695.000000 
482.000000 1478189440699.000000 161040699.000000 
483.000000 1478189440703.000000 161040703.000000 
484.000000 1478189440707.000000 161040707.000000 
485.000000 1478189440712.000000 161040712.000000 
486.000000 1478189440716.000000 161040716.000000 
487.000000 1478189440720.000000 161040720.000000 
488.000000 1478189440724.000000 161040724.000000 
489.000000 1478189440728.000000 161040728.000000 
490.000000 1478189440732.000000 161040732.000000 
491.000000 1478189440737.000000 161040737.000000 
492.000000 1478189440741.000000 161040741.000000 
493.000000 1478189440745.000000 161040745.000000 
494.000000 1478189440749.000000 161040749.000000 
495.000000 1478189440753.000000 161040753.000000 
496.000000 1478189440757.000000 161040757.000000 
497.000000 1478189440761.000000 161040761.000000 
498.000000 1478189440765.000000 161040765.000000 
499.000000 1478189440769.000000 161040769.000000 
500.000000 1478189440773.000000 161040773.000000 
501.000000 1478189440778.000000 161040778.000000 
502.000000 1478189440782.000000 161040782.000000 
503.000000 1478189440786.000000 161040786.000000 
504.000000 1478189440790.000000 161040790.000000 
505.000000 1478189440794.000000 161040794.000000 
506.000000 1478189440798.000000 161040798.000000 
507.000000 1478189440803.000000 161040803.000000 
508.000000 1478189440807.000000 161040807.000000 
509.000000 1478189440811.000000 161040811.000000 
510.000000 1478189440815.000000 161040815.000000 
511.000000 1478189440819.000000 161040819.000000 
512.000000 1478189440823.000000 161040823.000000 
513.000000 1478189440827.000000 161040827.000000 
514.000000 1478189440831.000000 161040831.000000 
515.000000 1478189440835.000000 161040835.000000 
516.000000 1478189440839.000000 161040839.000000 
517.000000 1478189440844.000000 161040844.000000 
518.000000 1478189440848.000000 161040848.000000 
519.000000 1478189440852.000000 161040852.000000 
520.000000 1478189440856.000000 161040856.000000 
521.000000 1478189440860.000000 161040860.000000 
522.000000 1478189440864.000000 161040864.000000 
523.000000 1478189440869.000000 161040869.000000 
524.000000 1478189440873.000000 161040873.000000 
525.000000 1478189440877.000000 161040877.000000 
526.000000 1478189440881.000000 161040881.000000 
527.000000 1478189440885.000000 161040885.000000 
528.000000 1478189440889.000000 161040889.000000 
529.000000 1478189440895.000000 161040895.000000 
530.000000 1478189440899.000000 161040899.000000 
531.000000 1478189440903.000000 161040903.000000 
532.000000 1478189440907.000000 161040907.000000 
533.000000 1478189440912.000000 161040912.000000 
534.000000 1478189440916.000000 161040916.000000 
535.000000 1478189440920.000000 161040920.000000 
536.000000 1478189440924.000000 161040924.000000 
537.000000 1478189440928.000000 161040928.000000 
538.000000 1478189440932.000000 161040932.000000 
539.000000 1478189440937.000000 161040937.000000 
540.000000 1478189440941.000000 161040941.000000 
541.000000 1478189440945.000000 161040945.000000 
542.000000 1478189440949.000000 161040949.000000 
543.000000 1478189440953.000000 161040953.000000 
544.000000 1478189440957.000000 161040957.000000 
545.000000 1478189440961.000000 161040961.000000 
546.000000 1478189440965.000000 161040965.000000 
547.000000 1478189440969.000000 161040969.000000 
548.000000 1478189440973.000000 161040973.000000 
549.000000 1478189440978.000000 161040978.000000 
550.000000 1478189440982.000000 161040982.000000 
551.000000 1478189440986.000000 161040986.000000 
552.000000 1478189440990.000000 161040990.000000 
553.000000 1478189440994.000000 161040994.000000 
554.000000 1478189440998.000000 161040998.000000 
555.000000 1478189441003.000000 161041003.000000 
556.000000 1478189441007.000000 161041007.000000 
557.000000 1478189441011.000000 161041011.000000 
558.000000 1478189441015.000000 161041015.000000 
559.000000 1478189441019.000000 161041019.000000 
560.000000 1478189441023.000000 161041023.000000 
561.000000 1478189441027.000000 161041027.000000 
562.000000 1478189441031.000000 161041031.000000 
563.000000 1478189441035.000000 161041035.000000 
564.000000 1478189441039.000000 161041039.000000 
565.000000 1478189441044.000000 161041044.000000 
566.000000 1478189441048.000000 161041048.000000 
567.000000 1478189441052.000000 161041052.000000 
568.000000 1478189441056.000000 161041056.000000 
569.000000 1478189441060.000000 161041060.000000 
570.000000 1478189441064.000000 161041064.000000 
571.000000 1478189441069.000000 161041069.000000 
572.000000 1478189441073.000000 161041073.000000 
573.000000 1478189441077.000000 161041077.000000 
574.000000 1478189441081.000000 161041081.000000 
575.000000 1478189441085.000000 161041085.000000 
576.000000 1478189441089.000000 161041089.000000 
577.000000 1478189441093.000000 161041093.000000 
578.000000 1478189441097.000000 161041097.000000 
579.000000 1478189441101.000000 161041101.000000 
580.000000 1478189441105.000000 161041105.000000 
581.000000 1478189441110.000000 161041110.000000 
582.000000 1478189441114.000000 161041114.000000 
583.000000 1478189441118.000000 161041118.000000 
584.000000 1478189441122.000000 161041122.000000 
585.000000 1478189441126.000000 161041126.000000 
586.000000 1478189441130.000000 161041130.000000 
587.000000 1478189441135.000000 161041135.000000 
588.000000 1478189441139.000000 161041139.000000 
589.000000 1478189441143.000000 161041143.000000 
590.000000 1478189441147.000000 161041147.000000 
591.000000 1478189441151.000000 161041151.000000 
592.000000 1478189441155.000000 161041155.000000 
593.000000 1478189441161.000000 161041161.000000 
594.000000 1478189441165.000000 161041165.000000 
595.000000 1478189441169.000000 161041169.000000 
596.000000 1478189441173.000000 161041173.000000 
597.000000 1478189441178.000000 161041178.000000 
598.000000 1478189441182.000000 161041182.000000 
599.000000 1478189441186.000000 161041186.000000 
600.000000 1478189441190.000000 161041190.000000 
601.000000 1478189441194.000000 161041194.000000 
602.000000 1478189441198.000000 161041198.000000 
603.000000 1478189441203.000000 161041203.000000 
604.000000 1478189441207.000000 161041207.000000 
605.000000 1478189441211.000000 161041211.000000 
606.000000 1478189441215.000000 161041215.000000 
607.000000 1478189441219.000000 161041219.000000 
608.000000 1478189441223.000000 161041223.000000 
609.000000 1478189441227.000000 161041227.000000 
610.000000 1478189441231.000000 161041231.000000 
611.000000 1478189441235.000000 161041235.000000 
612.000000 1478189441239.000000 161041239.000000 
613.000000 1478189441244.000000 161041244.000000 
614.000000 1478189441248.000000 161041248.000000 
615.000000 1478189441252.000000 161041252.000000 
616.000000 1478189441256.000000 161041256.000000 
617.000000 1478189441260.000000 161041260.000000 
618.000000 1478189441264.000000 161041264.000000 
619.000000 1478189441269.000000 161041269.000000 
620.000000 1478189441273.000000 161041273.000000 
621.000000 1478189441277.000000 161041277.000000 
622.000000 1478189441281.000000 161041281.000000 
623.000000 1478189441285.000000 161041285.000000 
624.000000 1478189441289.000000 161041289.000000 
625.000000 1478189441293.000000 161041293.000000 
626.000000 1478189441297.000000 161041297.000000 
627.000000 1478189441301.000000 161041301.000000 
628.000000 1478189441305.000000 161041305.000000 
629.000000 1478189441310.000000 161041310.000000 
630.000000 1478189441314.000000 161041314.000000 
631.000000 1478189441318.000000 161041318.000000 
632.000000 1478189441322.000000 161041322.000000 
633.000000 1478189441326.000000 161041326.000000 
634.000000 1478189441330.000000 161041330.000000 
635.000000 1478189441335.000000 161041335.000000 
